row_type,played_note,played_midi,played_freq,band_index,band_center_freq,band_fmin,band_fmax,scan_direction,candidate_f0,candidate_note,pitchyinfft_score,candidate_in_band,delta_cents_vs_played,fft_band_f0,fft_band_note,fft_band_score,fft_band_selected,hps_f0,hps_note,hps_score,hps_multi_note,candidate_fft_local_f0,candidate_fft_local_note,candidate_fft_local_score,candidate_hps_local_f0,candidate_hps_local_note,candidate_hps_local_score,candidate_hps_band_note,candidate_hps_agreement,candidate_final_score,candidate_harmonic_stack_score,candidate_harmonic_stack_hits,candidate_harmonic_stack_peaks,candidate_yin_harmonic_coherence_score,candidate_yin_harmonic_relations,refine_selected,refined_from_note,refined_from_f0,refined_f0,refined_note,refined_score,refined_delta_cents,chosen_note,chosen_f0,chosen_score,chosen_method,chosen_note_2,chosen_f0_2,chosen_score_2,chosen_method_2,chosen_note_3,chosen_f0_3,chosen_score_3,chosen_method_3,chosen_note_4,chosen_f0_4,chosen_score_4,chosen_method_4,candidate_top_notes
band_row,B0,23,30.86770632850775,2,155.56349186104046,110.0,220.0,low_to_high,111.88412094116211,A2,0.4501317763503755,True,2229.402128589235,123.046875,B2,1.0,B2,30.4688,B0,0.8033432819021307,B0,114.990234375,B♭2,0.2931633105735431,30.4688,B0,0.6960054244995421,,0.0,1.3224636925277846,0.05094966999418091,6,"1:115.0, 2:215.3, 3:340.6, 4:436.5, 5:533.2, 6:665.8",0.0,,False,,,,,,,B0,30.978803634643555,0.9373348149997408,best_refined_score,B0,30.98015785217285,3.284702033752788,candidate_consolidation,B0,30.98015785217285,3.284702033752788,candidate_consolidation,B0,30.98015785217285,3.284702033752788,candidate_consolidation,B0
band_row,B0,23,30.86770632850775,3,311.1269837220809,220.0,440.0,low_to_high,348.02207946777344,F4,0.27179047065331713,True,4194.010376472299,340.576171875,F4,1.0,B2,30.4688,B0,0.8033432819021307,B0,340.576171875,F4,1.0,68.1329,C♯2,0.7248519045065208,,2.0,1.7858185120760688,0.038311487082915756,6,"1:340.6, 2:733.2, 3:1050.3, 4:1433.3, 5:1676.5, 6:2211.9",0.0,,False,,,,,,,B0,30.978803634643555,0.9373348149997408,best_refined_score,B0,30.98015785217285,3.284702033752788,candidate_consolidation,B0,30.98015785217285,3.284702033752788,candidate_consolidation,B0,30.98015785217285,3.284702033752788,candidate_consolidation,B0
band_row,B0,23,30.86770632850775,0,38.890872965260115,27.5,55.0,low_to_high,30.98015785217285,B0,0.9141655267747993,True,6.2954517102402905,34.423828125,C♯1,0.08547049597965992,B2,30.4688,B0,0.8033432819021307,B0,29.296875,B♭0,0.06745460811191092,17.5781,C♯0,0.5050272800742776,B0,1.0,3.284702033752788,0.09045591466292785,6,"1:29.3, 2:61.5, 3:91.6, 4:123.0, 5:153.1, 6:184.6",0.0,,True,B0,30.98015785217285,30.978803634643555,B0,0.9373348149997408,6.219773634279081,B0,30.978803634643555,0.9373348149997408,best_refined_score,B0,30.98015785217285,3.284702033752788,candidate_consolidation,B0,30.98015785217285,3.284702033752788,candidate_consolidation,B0,30.98015785217285,3.284702033752788,candidate_consolidation,B0
summary,B0,23,30.86770632850775,,,,,,,,,,,,,,B2,30.4688,B0,0.8033432819021307,B0,,,,,,,,,,,,,,,,,,,,,,B0,30.978803634643555,0.9373348149997408,best_refined_score,B0,30.98015785217285,3.284702033752788,candidate_consolidation,B0,30.98015785217285,3.284702033752788,candidate_consolidation,B0,30.98015785217285,3.284702033752788,candidate_consolidation,B0
band_row,C1,24,32.70319566257483,1,77.78174593052023,55.0,110.0,low_to_high,65.43312072753906,C2,0.8856654349126674,True,1200.707352869871,65.185546875,C2,1.0,C3,32.2266,C1,0.7187917865469053,C1,65.185546875,C2,0.7442214119856965,16.1133,C0,0.6313525988838846,,2.0,3.570081900787645,0.1832255235961907,6,"1:65.2, 2:130.4, 3:195.6, 4:261.5, 5:327.4, 6:394.0",1.0,2:C3,True,C2,65.43312072753906,65.40109252929688,C2,0.9070527583157941,1199.8597411167298,C1,32.73458480834961,0.9808133976201314,best_refined_score,C1,32.736473083496094,3.6985428955184707,candidate_consolidation,C1,32.736473083496094,3.6985428955184707,candidate_consolidation,C1,32.736473083496094,3.6985428955184707,candidate_consolidation,"C1, C2"
band_row,C1,24,32.70319566257483,2,155.56349186104046,110.0,220.0,low_to_high,130.39885711669922,C3,0.7473316446006122,True,2394.5132416151127,130.37109375,C3,1.0,C3,32.2266,C1,0.7187917865469053,C1,130.37109375,C3,1.0,32.2266,C1,0.6615892666139344,,3.0,2.583008696173975,0.16230919060516363,6,"1:130.4, 2:261.5, 3:394.0, 4:494.4, 5:631.3, 6:770.5",0.9,3:G4,False,,,,,,,C1,32.73458480834961,0.9808133976201314,best_refined_score,C1,32.736473083496094,3.6985428955184707,candidate_consolidation,C1,32.736473083496094,3.6985428955184707,candidate_consolidation,C1,32.736473083496094,3.6985428955184707,candidate_consolidation,"C1, C2"
band_row,C1,24,32.70319566257483,3,311.1269837220809,220.0,440.0,low_to_high,383.1957092285156,G4,0.0011773978159991816,True,4260.693459686487,394.04296875,G4,1.0,C3,32.2266,C1,0.7187917865469053,C1,394.04296875,G4,1.0,65.1804,C2,0.7761993140434342,,2.0,1.5693516909170353,0.02821248684972307,6,"1:394.0, 2:736.1, 3:1216.6, 4:1582.0, 5:1867.7, 6:2243.4",0.0,,False,,,,,,,C1,32.73458480834961,0.9808133976201314,best_refined_score,C1,32.736473083496094,3.6985428955184707,candidate_consolidation,C1,32.736473083496094,3.6985428955184707,candidate_consolidation,C1,32.736473083496094,3.6985428955184707,candidate_consolidation,"C1, C2"
band_row,C1,24,32.70319566257483,0,38.890872965260115,27.5,55.0,low_to_high,32.736473083496094,C1,0.9586743458580178,True,1.7607365756544715,30.029296875,B0,0.21231384865475786,C3,32.2266,C1,0.7187917865469053,C1,34.423828125,C♯1,0.07211291947881181,16.8457,C♯0,0.5650874824760987,C1,1.0,3.6985428955184707,0.1255552253739464,6,"1:34.4, 2:65.2, 3:97.4, 4:130.4, 5:162.6, 6:195.6",1.7,"2:C2, 4:C3",True,C1,32.736473083496094,32.73458480834961,C1,0.9808133976201314,1.6608742446103504,C1,32.73458480834961,0.9808133976201314,best_refined_score,C1,32.736473083496094,3.6985428955184707,candidate_consolidation,C1,32.736473083496094,3.6985428955184707,candidate_consolidation,C1,32.736473083496094,3.6985428955184707,candidate_consolidation,"C1, C2"
summary,C1,24,32.70319566257483,,,,,,,,,,,,,,C3,32.2266,C1,0.7187917865469053,C1,,,,,,,,,,,,,,,,,,,,,,C1,32.73458480834961,0.9808133976201314,best_refined_score,C1,32.736473083496094,3.6985428955184707,candidate_consolidation,C1,32.736473083496094,3.6985428955184707,candidate_consolidation,C1,32.736473083496094,3.6985428955184707,candidate_consolidation,"C1, C2"
band_row,C♯1,25,34.64782887210901,1,77.78174593052023,55.0,110.0,low_to_high,69.35277557373047,C♯2,0.784788576678425,True,1201.426403955506,69.580078125,C♯2,1.0,C♯2,34.7067,C♯1,0.7239072579452461,C♯1,68.84765625,C♯2,1.0,16.8457,C♯0,0.6118773047870687,,3.0,2.4133653399019552,0.15906827662814355,6,"1:68.8, 2:137.7, 3:207.3, 4:276.9, 5:346.4, 6:416.7",0.0,,False,,,,,,,C♯1,34.68621063232422,0.9431924307348203,best_refined_score,C♯1,34.68377685546875,3.6924271675698557,candidate_consolidation,C♯1,34.68377685546875,3.6924271675698557,candidate_consolidation,C♯1,34.68377685546875,3.6924271675698557,candidate_consolidation,C♯1
band_row,C♯1,25,34.64782887210901,2,155.56349186104046,110.0,220.0,low_to_high,160.1351318359375,E3,0.6979446416446715,True,2650.1435957553535,139.16015625,C♯3,1.0,C♯2,34.7067,C♯1,0.7239072579452461,C♯1,169.189453125,E3,0.5493206525188813,34.4238,C♯1,0.7468586372937662,,1.0,1.868995414374526,0.021073224522408545,6,"1:169.2, 2:311.3, 3:487.8, 4:668.0, 5:778.6, 6:966.8",0.0,,False,,,,,,,C♯1,34.68621063232422,0.9431924307348203,best_refined_score,C♯1,34.68377685546875,3.6924271675698557,candidate_consolidation,C♯1,34.68377685546875,3.6924271675698557,candidate_consolidation,C♯1,34.68377685546875,3.6924271675698557,candidate_consolidation,C♯1
band_row,C♯1,25,34.64782887210901,3,311.1269837220809,220.0,440.0,low_to_high,370.11846923828125,F♯4,0.07301528811377112,True,4100.580326528416,381.591796875,G4,1.0,C♯2,34.7067,C♯1,0.7239072579452461,C♯1,381.591796875,G4,1.0,69.3516,C♯2,0.709823061542389,,0.0,1.1771792386603324,0.014883708804063632,6,"1:381.6, 2:778.6, 3:1083.3, 4:1521.2, 5:1760.0, 6:2137.2",0.0,,False,,,,,,,C♯1,34.68621063232422,0.9431924307348203,best_refined_score,C♯1,34.68377685546875,3.6924271675698557,candidate_consolidation,C♯1,34.68377685546875,3.6924271675698557,candidate_consolidation,C♯1,34.68377685546875,3.6924271675698557,candidate_consolidation,C♯1
band_row,C♯1,25,34.64782887210901,0,38.890872965260115,27.5,55.0,low_to_high,34.68377685546875,C♯1,0.929455629598209,True,1.7952671861991376,38.0859375,E♭1,0.5560114672638712,C♯2,34.7067,C♯1,0.7239072579452461,C♯1,36.62109375,D1,0.198122806506142,17.5781,C♯0,0.5992536865199318,C♯1,1.0,3.6924271675698557,0.1315739920005353,6,"1:36.6, 2:68.8, 3:103.3, 4:137.7, 5:172.9, 6:207.3",1.0,2:C♯2,True,C♯1,34.68377685546875,34.68621063232422,C♯1,0.9431924307348203,1.9167444277075445,C♯1,34.68621063232422,0.9431924307348203,best_refined_score,C♯1,34.68377685546875,3.6924271675698557,candidate_consolidation,C♯1,34.68377685546875,3.6924271675698557,candidate_consolidation,C♯1,34.68377685546875,3.6924271675698557,candidate_consolidation,C♯1
summary,C♯1,25,34.64782887210901,,,,,,,,,,,,,,C♯2,34.7067,C♯1,0.7239072579452461,C♯1,,,,,,,,,,,,,,,,,,,,,,C♯1,34.68621063232422,0.9431924307348203,best_refined_score,C♯1,34.68377685546875,3.6924271675698557,candidate_consolidation,C♯1,34.68377685546875,3.6924271675698557,candidate_consolidation,C♯1,34.68377685546875,3.6924271675698557,candidate_consolidation,C♯1
band_row,D1,26,36.70809598967594,1,77.78174593052023,55.0,110.0,low_to_high,72.90129852294922,D2,0.5954906054550886,True,1187.8154722326292,73.2421875,D2,1.0,A3,36.3546,D1,0.8093590621607805,D1,73.2421875,D2,0.9781922100940162,36.6211,D1,0.6362404354420543,,2.0,2.1332752776486545,0.14432389770789775,6,"1:73.2, 2:145.8, 3:219.0, 4:292.2, 5:366.9, 6:440.9",0.5,5:F♯4,False,,,,,,,D1,36.716529846191406,0.9555114568348144,best_refined_score,D1,36.716529846191406,3.7872121609345415,candidate_consolidation,D1,36.716529846191406,3.7872121609345415,candidate_consolidation,D1,36.716529846191406,3.7872121609345415,candidate_consolidation,D1
band_row,D1,26,36.70809598967594,2,155.56349186104046,110.0,220.0,low_to_high,188.6186065673828,F♯3,0.5763958096432921,True,2833.5621713377495,218.994140625,A3,1.0,A3,36.3546,D1,0.8093590621607805,D1,182.373046875,F♯3,1.0,36.5599,D1,0.8153992090003443,,1.0,1.959477727603446,0.06270793597342056,6,"1:182.4, 2:366.9, 3:553.7, 4:783.7, 5:982.9, 6:1105.2",0.0,,False,,,,,,,D1,36.716529846191406,0.9555114568348144,best_refined_score,D1,36.716529846191406,3.7872121609345415,candidate_consolidation,D1,36.716529846191406,3.7872121609345415,candidate_consolidation,D1,36.716529846191406,3.7872121609345415,candidate_consolidation,D1
band_row,D1,26,36.70809598967594,3,311.1269837220809,220.0,440.0,low_to_high,368.34588623046875,F♯4,0.1907382932783387,True,3992.2691279471605,366.943359375,F♯4,1.0,A3,36.3546,D1,0.8093590621607805,D1,366.943359375,F♯4,1.0,109.7134,A2,0.683968814985859,,2.0,1.6704352638071205,0.026201308182394595,6,"1:366.9, 2:706.8, 3:1105.2, 4:1401.1, 5:1856.0, 6:2128.4",0.0,,False,,,,,,,D1,36.716529846191406,0.9555114568348144,best_refined_score,D1,36.716529846191406,3.7872121609345415,candidate_consolidation,D1,36.716529846191406,3.7872121609345415,candidate_consolidation,D1,36.716529846191406,3.7872121609345415,candidate_consolidation,D1
band_row,D1,26,36.70809598967594,0,38.890872965260115,27.5,55.0,low_to_high,36.716529846191406,D1,0.9555114568348144,True,0.39771342277907473,41.748046875,E1,0.09439162028923968,A3,36.3546,D1,0.8093590621607805,D1,36.62109375,D1,0.08626048747718947,17.5781,C♯0,0.5579587830567785,D1,2.0,3.7872121609345415,0.11241918152829418,6,"1:36.6, 2:73.2, 3:109.1, 4:145.8, 5:182.4, 6:219.0",1.0,2:D2,True,D1,36.716529846191406,36.716529846191406,D1,0.9555114568348144,0.39771342277907473,D1,36.716529846191406,0.9555114568348144,best_refined_score,D1,36.716529846191406,3.7872121609345415,candidate_consolidation,D1,36.716529846191406,3.7872121609345415,candidate_consolidation,D1,36.716529846191406,3.7872121609345415,candidate_consolidation,D1
summary,D1,26,36.70809598967594,,,,,,,,,,,,,,A3,36.3546,D1,0.8093590621607805,D1,,,,,,,,,,,,,,,,,,,,,,D1,36.716529846191406,0.9555114568348144,best_refined_score,D1,36.716529846191406,3.7872121609345415,candidate_consolidation,D1,36.716529846191406,3.7872121609345415,candidate_consolidation,D1,36.716529846191406,3.7872121609345415,candidate_consolidation,D1
band_row,E♭1,27,38.890872965260115,2,155.56349186104046,110.0,220.0,low_to_high,126.64073944091797,B2,0.5278560359009287,True,2043.8856727141776,115.72265625,B♭2,1.0,B♭2,39.0625,E♭1,0.7976363713386874,E♭1,120.849609375,B2,0.1174362623584823,38.8184,E♭1,0.7158998115849823,,1.0,1.5514726803355132,0.0208790922495048,6,"1:120.8, 2:254.9, 3:388.2, 4:506.1, 5:625.5, 6:787.4",0.0,,False,,,,,,,E♭1,38.82491683959961,0.9637330078808635,best_refined_score,E♭1,38.82491683959961,3.9181289412998828,candidate_consolidation,E♭1,38.82491683959961,3.9181289412998828,candidate_consolidation,E♭1,38.82491683959961,3.9181289412998828,candidate_consolidation,E♭1
band_row,E♭1,27,38.890872965260115,3,311.1269837220809,220.0,440.0,low_to_high,321.8434753417969,E4,0.28827870882364653,True,3658.6268375662353,348.6328125,F4,1.0,B♭2,39.0625,E♭1,0.7976363713386874,E♭1,309.814453125,E♭4,1.0,86.9667,F2,0.6550512141884723,,0.0,1.331668880138914,0.0033685823208284755,6,"1:309.8, 2:625.5, 3:951.4, 4:1292.7, 5:1697.0, 6:1840.6",0.0,,False,,,,,,,E♭1,38.82491683959961,0.9637330078808635,best_refined_score,E♭1,38.82491683959961,3.9181289412998828,candidate_consolidation,E♭1,38.82491683959961,3.9181289412998828,candidate_consolidation,E♭1,38.82491683959961,3.9181289412998828,candidate_consolidation,E♭1
band_row,E♭1,27,38.890872965260115,4,622.2539674441618,440.0,880.0,high_to_low,446.07679748535156,A4,0.16761580009802893,True,4223.746302096332,545.654296875,C♯5,1.0,B♭2,39.0625,E♭1,0.7976363713386874,E♭1,427.734375,A4,1.0,71.4129,D2,0.6093899490434267,,1.0,1.3819427523936711,0.015754285378770893,6,"1:427.7, 2:869.4, 3:1292.7, 4:1697.0, 5:2184.8, 6:2767.8",0.0,,False,,,,,,,E♭1,38.82491683959961,0.9637330078808635,best_refined_score,E♭1,38.82491683959961,3.9181289412998828,candidate_consolidation,E♭1,38.82491683959961,3.9181289412998828,candidate_consolidation,E♭1,38.82491683959961,3.9181289412998828,candidate_consolidation,E♭1
band_row,E♭1,27,38.890872965260115,0,38.890872965260115,27.5,55.0,low_to_high,38.82491683959961,E♭1,0.9637330078808635,True,-2.9385410143623747,38.818359375,E♭1,0.36877410144632683,B♭2,39.0625,E♭1,0.7976363713386874,E♭1,38.818359375,E♭1,0.11974108793510277,15.8203,B-1,0.5961893817745707,E♭1,3.0,3.9181289412998828,0.10689703316376685,6,"1:38.8, 2:77.6, 3:115.7, 4:154.5, 5:193.4, 6:232.2",0.0,,True,E♭1,38.82491683959961,38.82491683959961,E♭1,0.9637330078808635,-2.9385410143623747,E♭1,38.82491683959961,0.9637330078808635,best_refined_score,E♭1,38.82491683959961,3.9181289412998828,candidate_consolidation,E♭1,38.82491683959961,3.9181289412998828,candidate_consolidation,E♭1,38.82491683959961,3.9181289412998828,candidate_consolidation,E♭1
band_row,E♭1,27,38.890872965260115,1,77.78174593052023,55.0,110.0,low_to_high,87.61061096191406,F2,0.6113115014502368,True,1406.008792592152,101.806640625,G♯2,0.3008035051449101,B♭2,39.0625,E♭1,0.7976363713386874,E♭1,82.763671875,E2,0.0866080018989316,38.0859,E♭1,0.6032352785580656,,0.0,1.288127459006758,0.061628147520053043,6,"1:82.8, 2:171.4, 3:271.0, 4:349.4, 5:427.7, 6:545.7",0.5,5:A4,False,,,,,,,E♭1,38.82491683959961,0.9637330078808635,best_refined_score,E♭1,38.82491683959961,3.9181289412998828,candidate_consolidation,E♭1,38.82491683959961,3.9181289412998828,candidate_consolidation,E♭1,38.82491683959961,3.9181289412998828,candidate_consolidation,E♭1
summary,E♭1,27,38.890872965260115,,,,,,,,,,,,,,B♭2,39.0625,E♭1,0.7976363713386874,E♭1,,,,,,,,,,,,,,,,,,,,,,E♭1,38.82491683959961,0.9637330078808635,best_refined_score,E♭1,38.82491683959961,3.9181289412998828,candidate_consolidation,E♭1,38.82491683959961,3.9181289412998828,candidate_consolidation,E♭1,38.82491683959961,3.9181289412998828,candidate_consolidation,E♭1
band_row,E1,28,41.20344461410875,2,155.56349186104046,110.0,220.0,low_to_high,139.65750885009766,C♯3,0.5830547061891822,True,2113.267544177234,164.0625,E3,1.0,E3,40.818,E1,0.7633330817333355,E1,137.6953125,C♯3,0.10080110892970703,41.0156,E1,0.7141752849156712,,1.0,1.6038064095962945,0.042050379531128716,6,"1:137.7, 2:287.1, 3:411.6, 4:578.6, 5:663.6, 6:835.0",0.0,,False,,,,,,,E1,41.1822509765625,0.9651829572863413,best_refined_score,E1,41.1822509765625,4.030480867204708,candidate_consolidation,E1,41.1822509765625,4.030480867204708,candidate_consolidation,E1,41.1822509765625,4.030480867204708,candidate_consolidation,E1
band_row,E1,28,41.20344461410875,3,311.1269837220809,220.0,440.0,low_to_high,402.2193298339844,G4,0.0,True,3944.5746710200488,411.62109375,G♯4,1.0,E3,40.818,E1,0.7633330817333355,E1,411.62109375,G♯4,1.0,82.2062,E2,0.670171454387942,,0.0,1.0776139921002101,0.026560852901531803,6,"1:411.6, 2:835.0, 3:1158.0, 4:1656.0, 5:2108.6, 6:2288.1",0.0,,False,,,,,,,E1,41.1822509765625,0.9651829572863413,best_refined_score,E1,41.1822509765625,4.030480867204708,candidate_consolidation,E1,41.1822509765625,4.030480867204708,candidate_consolidation,E1,41.1822509765625,4.030480867204708,candidate_consolidation,E1
band_row,E1,28,41.20344461410875,4,622.2539674441618,440.0,880.0,high_to_low,527.9354858398438,C5,0.0,True,4415.429741669713,452.63671875,A4,1.0,E3,40.818,E1,0.7633330817333355,E1,536.865234375,C5,1.0,205.5505,G♯3,0.6515345125771397,,1.0,1.2563710860505866,0.008555834533392941,6,"1:536.9, 2:1098.6, 3:1511.7, 4:2108.6, 5:2791.3, 6:3002.2",0.0,,False,,,,,,,E1,41.1822509765625,0.9651829572863413,best_refined_score,E1,41.1822509765625,4.030480867204708,candidate_consolidation,E1,41.1822509765625,4.030480867204708,candidate_consolidation,E1,41.1822509765625,4.030480867204708,candidate_consolidation,E1
band_row,E1,28,41.20344461410875,0,38.890872965260115,27.5,55.0,low_to_high,41.1822509765625,E1,0.9651829572863413,True,-0.8907164645501157,41.015625,E1,0.7985297451523874,E3,40.818,E1,0.7633330817333355,E1,41.015625,E1,0.10808344326986782,16.4062,C0,0.6264558452163528,E1,3.0,4.030480867204708,0.1387554676536172,6,"1:41.0, 2:82.0, 3:123.0, 4:164.1, 5:205.1, 6:246.1",0.0,,True,E1,41.1822509765625,41.1822509765625,E1,0.9651829572863413,-0.8907164645501157,E1,41.1822509765625,0.9651829572863413,best_refined_score,E1,41.1822509765625,4.030480867204708,candidate_consolidation,E1,41.1822509765625,4.030480867204708,candidate_consolidation,E1,41.1822509765625,4.030480867204708,candidate_consolidation,E1
